raw_component_id,raw_booking_id,external_booking_id,component_type,component_reference,component_name,external_accommodation_id,external_supplier_id,start_date,end_date,created_ts,cancelled_ts,cancellation_notes,duration_days,sequence,price,cost,price_currency,cost_currency,price_fx_rate,cost_fx_rate,adults,children,infants,status,load_ts,source_file
1541,920,BK900920,Transfer,COMP-0001541,Transfer - Premium,,SUP5005,2023-11-15 03:00:00,2023-11-15 07:00:00,2023-05-24 00:00:00,,,0,3,1570.55,939.31,USD,EUR,1.03216,1.0,1,0,0,Checked-In,2023-05-24 00:00:00,bookings_202305.csv
1542,921,BK900921,Accommodation,COMP-0001542,Accommodation - Standard,ACC2052,SUP5002,2024-05-16 05:00:00,2024-05-19 05:00:00,2024-04-13 00:00:00,,,3,1,2401.24,1661.2,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-04-13 00:00:00,bookings_202404.csv
1543,921,BK900921,Minibar,COMP-0001543,Minibar - Premium,,SUP5001,2024-05-16 05:00:00,2024-05-16 06:00:00,2024-04-13 00:00:00,,,0,2,857.81,479.3,GBP,EUR,1.04673,1.0,3,0,0,Checked-Out,2024-04-13 00:00:00,bookings_202404.csv
1544,922,BK900922,Accommodation,COMP-0001544,Accommodation - Standard,ACC2054,SUP5002,2023-12-12 01:00:00,2023-12-17 01:00:00,2023-09-14 00:00:00,,,5,1,8131.82,5808.84,EUR,EUR,1.0,1.0,2,1,1,Checked-Out,2023-09-14 00:00:00,bookings_202309.csv
1545,922,BK900922,Minibar,COMP-0001545,Minibar - Premium,,SUP5003,2023-12-12 01:00:00,2023-12-12 03:00:00,2023-09-14 00:00:00,,,0,2,5203.19,3423.96,GBP,EUR,0.92245,1.0,2,1,1,Confirmed,2023-09-14 00:00:00,bookings_202309.csv
1546,923,BK900923,Accommodation,COMP-0001546,Accommodation - Deluxe,ACC2032,SUP5004,2025-03-20 05:00:00,2025-03-23 05:00:00,2024-11-30 00:00:00,,,3,1,2041.26,1564.76,USD,EUR,0.95458,1.0,1,0,0,Confirmed,2024-11-30 00:00:00,bookings_202411.csv
1547,923,BK900923,Minibar,COMP-0001547,Minibar - Standard,,SUP5002,2025-03-20 05:00:00,2025-03-20 09:00:00,2024-11-30 00:00:00,,,0,2,649.82,367.91,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-11-30 00:00:00,bookings_202411.csv
1548,923,BK900923,Spa,COMP-0001548,Spa - Premium,,SUP5004,2025-03-20 05:00:00,2025-03-20 07:00:00,2024-11-30 00:00:00,,,0,3,976.62,568.75,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-11-30 00:00:00,bookings_202411.csv
1549,924,BK900924,Accommodation,COMP-0001549,Accommodation - Deluxe,ACC2039,SUP5005,2023-09-10 11:00:00,2023-09-11 11:00:00,2023-08-17 00:00:00,,,1,1,556.75,315.04,USD,EUR,0.99928,1.0,1,1,0,Checked-Out,2023-08-17 00:00:00,bookings_202308.csv
1550,925,BK900925,Accommodation,COMP-0001550,Accommodation - Premium,ACC2002,SUP5006,2023-05-08 20:00:00,2023-05-15 20:00:00,2023-03-31 00:00:00,,,7,1,21139.18,14161.02,USD,EUR,1.08939,1.0,4,1,0,Confirmed,2023-03-31 00:00:00,bookings_202303.csv
1551,926,BK900926,Accommodation,COMP-0001551,Accommodation - Premium,ACC2039,SUP5005,2023-04-18 16:00:00,2023-04-20 16:00:00,2023-02-28 00:00:00,2023-03-05 16:00:00,Change of plans,2,1,1425.25,855.52,EUR,EUR,1.0,1.0,1,0,1,Cancelled,2023-02-28 00:00:00,bookings_202302.csv
1552,926,BK900926,Spa,COMP-0001552,Spa - Standard,,SUP5004,2023-04-18 16:00:00,2023-04-18 17:00:00,2023-02-28 00:00:00,2023-03-05 16:00:00,Change of plans,0,2,883.89,610.75,USD,EUR,1.08863,1.0,1,0,1,Cancelled,2023-02-28 00:00:00,bookings_202302.csv
1553,926,BK900926,Restaurant,COMP-0001553,Restaurant - Deluxe,,SUP5006,2023-04-18 16:00:00,2023-04-18 18:00:00,2023-02-28 00:00:00,2023-03-05 16:00:00,Change of plans,0,3,1159.07,834.23,EUR,EUR,1.0,1.0,1,0,1,Cancelled,2023-02-28 00:00:00,bookings_202302.csv
1554,927,BK900927,Accommodation,COMP-0001554,Accommodation - Deluxe,ACC2052,SUP5001,2025-03-24 16:00:00,2025-03-27 16:00:00,2024-12-02 00:00:00,2024-12-17 16:00:00,No reason given,3,1,1708.65,1054.46,GBP,EUR,0.96425,1.0,1,0,0,Cancelled,2024-12-02 00:00:00,bookings_202412.csv
1555,928,BK900928,Accommodation,COMP-0001555,Accommodation - Deluxe,ACC2027,SUP5004,2024-01-11 14:00:00,2024-01-21 14:00:00,2023-08-12 00:00:00,2023-09-02 14:00:00,Change of plans,10,1,16756.31,11731.41,EUR,EUR,1.0,1.0,4,0,0,Cancelled,2023-08-12 00:00:00,bookings_202308.csv
1556,928,BK900928,Restaurant,COMP-0001556,Restaurant - Premium,,SUP5002,2024-01-11 14:00:00,2024-01-11 15:00:00,2023-08-12 00:00:00,2023-09-02 14:00:00,Change of plans,0,2,9978.68,6935.24,EUR,EUR,1.0,1.0,4,0,0,Cancelled,2023-08-12 00:00:00,bookings_202308.csv
1557,929,BK900929,Accommodation,COMP-0001557,Accommodation - Deluxe,ACC2013,SUP5006,2025-01-05 21:00:00,2025-01-10 21:00:00,2024-11-30 00:00:00,,,5,1,12130.87,8179.43,EUR,EUR,1.0,1.0,3,0,1,Confirmed,2024-11-30 00:00:00,bookings_202411.csv
1558,929,BK900929,Spa,COMP-0001558,Spa - Premium,,SUP5004,2025-01-05 21:00:00,2025-01-06 01:00:00,2024-11-30 00:00:00,,,0,2,6396.69,4886.14,USD,EUR,1.05096,1.0,3,0,1,Checked-Out,2024-11-30 00:00:00,bookings_202411.csv
1559,930,BK900930,Accommodation,COMP-0001559,Accommodation - Premium,ACC2045,SUP5003,2024-11-16 07:00:00,2024-11-23 07:00:00,2024-09-08 00:00:00,,,7,1,5654.32,4219.6,USD,EUR,0.96601,1.0,2,0,0,Checked-Out,2024-09-08 00:00:00,bookings_202409.csv
1560,931,BK900931,Accommodation,COMP-0001560,Accommodation - Premium,ACC2010,SUP5001,2024-07-10 11:00:00,2024-07-24 11:00:00,2024-05-08 00:00:00,,,14,1,2912.69,1823.6,EUR,EUR,1.0,1.0,1,0,0,Checked-In,2024-05-08 00:00:00,bookings_202405.csv
1561,932,BK900932,Accommodation,COMP-0001561,Accommodation - Standard,ACC2056,SUP5006,2024-04-10 22:00:00,2024-04-12 22:00:00,2024-03-07 00:00:00,,,2,1,2572.5,1777.8,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2024-03-07 00:00:00,bookings_202403.csv
1562,933,BK900933,Accommodation,COMP-0001562,Accommodation - Standard,ACC2015,SUP5001,2023-07-23 16:00:00,2023-07-26 16:00:00,2023-04-07 00:00:00,,,3,1,4736.64,3391.63,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-04-07 00:00:00,bookings_202304.csv
1563,933,BK900933,Minibar,COMP-0001563,Minibar - Deluxe,,SUP5002,2023-07-23 16:00:00,2023-07-23 18:00:00,2023-04-07 00:00:00,,,0,2,1240.39,772.12,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-04-07 00:00:00,bookings_202304.csv
1564,933,BK900933,Laundry,COMP-0001564,Laundry - Standard,,SUP5002,2023-07-23 16:00:00,2023-07-23 18:00:00,2023-04-07 00:00:00,,,0,3,3068.59,1823.33,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-04-07 00:00:00,bookings_202304.csv
1565,934,BK900934,Accommodation,COMP-0001565,Accommodation - Deluxe,ACC2020,SUP5001,2024-05-13 20:00:00,2024-05-15 20:00:00,2024-01-07 00:00:00,,,2,1,3887.07,2804.12,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-01-07 00:00:00,bookings_202401.csv
1566,934,BK900934,Transfer,COMP-0001566,Transfer - Premium,,SUP5004,2024-05-13 20:00:00,2024-05-13 21:00:00,2024-01-07 00:00:00,,,0,2,1380.21,1008.46,EUR,EUR,1.0,1.0,3,0,0,Checked-Out,2024-01-07 00:00:00,bookings_202401.csv
1567,934,BK900934,Spa,COMP-0001567,Spa - Premium,,SUP5004,2024-05-13 20:00:00,2024-05-13 21:00:00,2024-01-07 00:00:00,,,0,3,1643.08,1206.13,USD,EUR,0.96066,1.0,3,0,0,Confirmed,2024-01-07 00:00:00,bookings_202401.csv
1568,935,BK900935,Accommodation,COMP-0001568,Accommodation - Premium,ACC2005,SUP5001,2024-01-14 03:00:00,2024-01-21 03:00:00,2023-07-31 00:00:00,,,7,1,6754.63,4697.28,EUR,EUR,1.0,1.0,2,1,0,Checked-In,2023-07-31 00:00:00,bookings_202307.csv
1569,936,BK900936,Accommodation,COMP-0001569,Accommodation - Premium,ACC2042,SUP5001,2023-09-09 21:00:00,2023-09-11 21:00:00,2023-06-25 00:00:00,,,2,1,1734.08,1128.03,USD,EUR,1.01125,1.0,2,0,0,Confirmed,2023-06-25 00:00:00,bookings_202306.csv
1570,936,BK900936,Laundry,COMP-0001570,Laundry - Standard,,SUP5004,2023-09-09 21:00:00,2023-09-10 01:00:00,2023-06-25 00:00:00,,,0,2,1414.29,992.84,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-06-25 00:00:00,bookings_202306.csv
1571,937,BK900937,Accommodation,COMP-0001571,Accommodation - Premium,ACC2042,SUP5004,2024-01-29 13:00:00,2024-01-31 13:00:00,2023-11-14 00:00:00,,,2,1,2493.47,1533.06,GBP,EUR,1.05851,1.0,2,0,0,Confirmed,2023-11-14 00:00:00,bookings_202311.csv
1572,937,BK900937,Transfer,COMP-0001572,Transfer - Deluxe,,SUP5002,2024-01-29 13:00:00,2024-01-29 16:00:00,2023-11-14 00:00:00,,,0,2,588.57,328.26,GBP,EUR,0.94712,1.0,2,0,0,Checked-Out,2023-11-14 00:00:00,bookings_202311.csv
1573,938,BK900938,Accommodation,COMP-0001573,Accommodation - Deluxe,ACC2027,SUP5005,2024-02-01 11:00:00,2024-02-11 11:00:00,2023-12-26 00:00:00,,,10,1,8594.04,5044.58,EUR,EUR,1.0,1.0,1,0,1,Checked-Out,2023-12-26 00:00:00,bookings_202312.csv
1574,939,BK900939,Accommodation,COMP-0001574,Accommodation - Standard,ACC2046,SUP5005,2023-07-13 00:00:00,2023-07-14 00:00:00,2023-03-08 00:00:00,,,1,1,2992.73,2324.94,GBP,EUR,1.01651,1.0,4,0,0,Checked-In,2023-03-08 00:00:00,bookings_202303.csv
1575,939,BK900939,Minibar,COMP-0001575,Minibar - Premium,,SUP5005,2023-07-13 00:00:00,2023-07-13 03:00:00,2023-03-08 00:00:00,,,0,2,2366.83,1465.15,EUR,EUR,1.0,1.0,4,0,0,Checked-In,2023-03-08 00:00:00,bookings_202303.csv
1576,940,BK900940,Accommodation,COMP-0001576,Accommodation - Deluxe,ACC2042,SUP5005,2023-11-07 16:00:00,2023-11-11 16:00:00,2023-07-24 00:00:00,,,4,1,624.06,391.15,EUR,EUR,1.0,1.0,1,2,0,Checked-In,2023-07-24 00:00:00,bookings_202307.csv
1577,940,BK900940,Laundry,COMP-0001577,Laundry - Premium,,SUP5004,2023-11-07 16:00:00,2023-11-07 19:00:00,2023-07-24 00:00:00,,,0,2,330.67,205.72,EUR,EUR,1.0,1.0,1,2,0,Checked-Out,2023-07-24 00:00:00,bookings_202307.csv
1578,940,BK900940,Transfer,COMP-0001578,Transfer - Standard,,SUP5001,2023-11-07 16:00:00,2023-11-07 17:00:00,2023-07-24 00:00:00,,,0,3,137.02,101.35,EUR,EUR,1.0,1.0,1,2,0,Checked-Out,2023-07-24 00:00:00,bookings_202307.csv
1579,941,BK900941,Accommodation,COMP-0001579,Accommodation - Premium,ACC2012,SUP5002,2023-09-27 00:00:00,2023-09-30 00:00:00,2023-06-21 00:00:00,,,3,1,1190.92,738.04,GBP,EUR,0.99919,1.0,2,0,0,Checked-Out,2023-06-21 00:00:00,bookings_202306.csv
1580,942,BK900942,Accommodation,COMP-0001580,Accommodation - Deluxe,ACC2018,SUP5001,2025-01-21 19:00:00,2025-01-22 19:00:00,2024-10-31 00:00:00,,,1,1,987.43,601.15,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-10-31 00:00:00,bookings_202410.csv
1581,943,BK900943,Accommodation,COMP-0001581,Accommodation - Standard,ACC2007,SUP5005,2024-10-21 00:00:00,2024-11-04 00:00:00,2024-06-23 00:00:00,,,14,1,9827.4,7127.63,EUR,EUR,1.0,1.0,1,2,1,Confirmed,2024-06-23 00:00:00,bookings_202406.csv
1582,943,BK900943,Laundry,COMP-0001582,Laundry - Premium,,SUP5001,2024-10-21 00:00:00,2024-10-21 02:00:00,2024-06-23 00:00:00,,,0,2,3246.01,2122.33,USD,EUR,0.93579,1.0,1,2,1,Checked-In,2024-06-23 00:00:00,bookings_202406.csv
1583,944,BK900944,Accommodation,COMP-0001583,Accommodation - Deluxe,ACC2002,SUP5006,2024-06-04 10:00:00,2024-06-08 10:00:00,2024-04-05 00:00:00,,,4,1,1000.95,758.57,EUR,EUR,1.0,1.0,1,2,0,Checked-In,2024-04-05 00:00:00,bookings_202404.csv
1584,945,BK900945,Accommodation,COMP-0001584,Accommodation - Deluxe,ACC2037,SUP5006,2024-06-02 06:00:00,2024-06-06 06:00:00,2024-03-13 00:00:00,,,4,1,3427.28,1930.17,EUR,EUR,1.0,1.0,2,0,1,Confirmed,2024-03-13 00:00:00,bookings_202403.csv
1585,946,BK900946,Accommodation,COMP-0001585,Accommodation - Deluxe,ACC2009,SUP5006,2024-11-19 17:00:00,2024-11-22 17:00:00,2024-07-17 00:00:00,,,3,1,3729.41,2465.95,EUR,EUR,1.0,1.0,2,2,1,Checked-Out,2024-07-17 00:00:00,bookings_202407.csv
1586,946,BK900946,Restaurant,COMP-0001586,Restaurant - Premium,,SUP5001,2024-11-19 17:00:00,2024-11-19 19:00:00,2024-07-17 00:00:00,,,0,2,1149.14,856.85,EUR,EUR,1.0,1.0,2,2,1,Confirmed,2024-07-17 00:00:00,bookings_202407.csv
1587,947,BK900947,Accommodation,COMP-0001587,Accommodation - Deluxe,ACC2045,SUP5001,2025-02-13 02:00:00,2025-02-27 02:00:00,2024-10-19 00:00:00,2024-11-16 02:00:00,No reason given,14,1,22381.43,15725.94,USD,EUR,1.02125,1.0,2,2,1,Cancelled,2024-10-19 00:00:00,bookings_202410.csv
1588,948,BK900948,Accommodation,COMP-0001588,Accommodation - Premium,ACC2027,SUP5004,2024-03-26 17:00:00,2024-03-30 17:00:00,2024-03-18 00:00:00,2024-04-12 17:00:00,Flight cancelled,4,1,5086.11,3669.75,EUR,EUR,1.0,1.0,2,1,0,Cancelled,2024-03-18 00:00:00,bookings_202403.csv
1589,948,BK900948,Parking,COMP-0001589,Parking - Deluxe,,SUP5003,2024-03-26 17:00:00,2024-03-26 20:00:00,2024-03-18 00:00:00,2024-04-12 17:00:00,Flight cancelled,0,2,1760.2,1039.96,EUR,EUR,1.0,1.0,2,1,0,Cancelled,2024-03-18 00:00:00,bookings_202403.csv
1590,948,BK900948,Minibar,COMP-0001590,Minibar - Premium,,SUP5002,2024-03-26 17:00:00,2024-03-26 19:00:00,2024-03-18 00:00:00,2024-04-12 17:00:00,Flight cancelled,0,3,3153.26,2217.77,GBP,EUR,0.99818,1.0,2,1,0,Cancelled,2024-03-18 00:00:00,bookings_202403.csv
1591,949,BK900949,Accommodation,COMP-0001591,Accommodation - Deluxe,ACC2057,SUP5001,2025-03-22 07:00:00,2025-04-01 07:00:00,2024-10-17 00:00:00,,,10,1,12118.16,7608.31,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-10-17 00:00:00,bookings_202410.csv
1592,949,BK900949,Parking,COMP-0001592,Parking - Premium,,SUP5005,2025-03-22 07:00:00,2025-03-22 08:00:00,2024-10-17 00:00:00,,,0,2,9186.45,5879.24,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2024-10-17 00:00:00,bookings_202410.csv
1593,950,BK900950,Accommodation,COMP-0001593,Accommodation - Premium,ACC2053,SUP5003,2025-02-21 09:00:00,2025-03-03 09:00:00,2024-12-30 00:00:00,,,10,1,15858.86,9122.92,EUR,EUR,1.0,1.0,2,2,0,Checked-In,2024-12-30 00:00:00,bookings_202412.csv
1594,950,BK900950,Parking,COMP-0001594,Parking - Deluxe,,SUP5005,2025-02-21 09:00:00,2025-02-21 12:00:00,2024-12-30 00:00:00,,,0,2,2771.95,1793.22,EUR,EUR,1.0,1.0,2,2,0,Confirmed,2024-12-30 00:00:00,bookings_202412.csv
1595,951,BK900951,Accommodation,COMP-0001595,Accommodation - Premium,ACC2021,SUP5002,2025-04-20 14:00:00,2025-04-22 14:00:00,2024-12-23 00:00:00,,,2,1,4749.83,3633.01,USD,EUR,0.98332,1.0,4,0,0,Confirmed,2024-12-23 00:00:00,bookings_202412.csv
1596,951,BK900951,Transfer,COMP-0001596,Transfer - Standard,,SUP5001,2025-04-20 14:00:00,2025-04-20 18:00:00,2024-12-23 00:00:00,,,0,2,2465.46,1566.09,EUR,EUR,1.0,1.0,4,0,0,Confirmed,2024-12-23 00:00:00,bookings_202412.csv
1597,952,BK900952,Accommodation,COMP-0001597,Accommodation - Standard,ACC2021,SUP5004,2024-08-11 20:00:00,2024-08-12 20:00:00,2024-06-08 00:00:00,,,1,1,756.57,518.26,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-06-08 00:00:00,bookings_202406.csv
1598,953,BK900953,Accommodation,COMP-0001598,Accommodation - Standard,ACC2049,SUP5001,2024-02-09 16:00:00,2024-02-11 16:00:00,2023-10-29 00:00:00,,,2,1,2329.13,1766.53,GBP,EUR,0.97717,1.0,3,1,1,Checked-In,2023-10-29 00:00:00,bookings_202310.csv
1599,954,BK900954,Accommodation,COMP-0001599,Accommodation - Standard,ACC2048,SUP5002,2024-05-19 03:00:00,2024-05-22 03:00:00,2024-03-08 00:00:00,,,3,1,1281.05,724.43,EUR,EUR,1.0,1.0,1,2,0,Checked-In,2024-03-08 00:00:00,bookings_202403.csv
1600,954,BK900954,Laundry,COMP-0001600,Laundry - Deluxe,,SUP5006,2024-05-19 03:00:00,2024-05-19 06:00:00,2024-03-08 00:00:00,,,0,2,539.24,366.97,GBP,EUR,1.06792,1.0,1,2,0,Checked-In,2024-03-08 00:00:00,bookings_202403.csv
1601,955,BK900955,Accommodation,COMP-0001601,Accommodation - Deluxe,ACC2010,SUP5005,2023-10-30 04:00:00,2023-11-06 04:00:00,2023-07-20 00:00:00,,,7,1,3223.97,2183.57,USD,EUR,1.04566,1.0,1,1,0,Checked-In,2023-07-20 00:00:00,bookings_202307.csv
1602,955,BK900955,Laundry,COMP-0001602,Laundry - Premium,,SUP5002,2023-10-30 04:00:00,2023-10-30 05:00:00,2023-07-20 00:00:00,,,0,2,1759.57,1133.02,GBP,EUR,1.07735,1.0,1,1,0,Confirmed,2023-07-20 00:00:00,bookings_202307.csv
1603,956,BK900956,Accommodation,COMP-0001603,Accommodation - Premium,ACC2044,SUP5006,2024-06-13 17:00:00,2024-06-16 17:00:00,2024-02-28 00:00:00,,,3,1,3860.55,2267.18,EUR,EUR,1.0,1.0,2,2,0,Checked-In,2024-02-28 00:00:00,bookings_202402.csv
1604,957,BK900957,Accommodation,COMP-0001604,Accommodation - Premium,ACC2018,SUP5002,2025-05-24 12:00:00,2025-05-27 12:00:00,2024-12-01 00:00:00,,,3,1,2783.97,1780.06,EUR,EUR,1.0,1.0,4,2,0,Checked-In,2024-12-01 00:00:00,bookings_202412.csv
1605,958,BK900958,Accommodation,COMP-0001605,Accommodation - Standard,ACC2027,SUP5003,2024-10-13 12:00:00,2024-10-14 12:00:00,2024-07-24 00:00:00,,,1,1,440.49,250.23,EUR,EUR,1.0,1.0,1,0,1,Confirmed,2024-07-24 00:00:00,bookings_202407.csv
1606,958,BK900958,Spa,COMP-0001606,Spa - Premium,,SUP5005,2024-10-13 12:00:00,2024-10-13 13:00:00,2024-07-24 00:00:00,,,0,2,93.53,57.5,EUR,EUR,1.0,1.0,1,0,1,Checked-Out,2024-07-24 00:00:00,bookings_202407.csv
1607,958,BK900958,Restaurant,COMP-0001607,Restaurant - Premium,,SUP5001,2024-10-13 12:00:00,2024-10-13 16:00:00,2024-07-24 00:00:00,,,0,3,354.37,256.29,EUR,EUR,1.0,1.0,1,0,1,Checked-In,2024-07-24 00:00:00,bookings_202407.csv
1608,959,BK900959,Accommodation,COMP-0001608,Accommodation - Deluxe,ACC2050,SUP5005,2023-08-24 02:00:00,2023-09-07 02:00:00,2023-08-01 00:00:00,,,14,1,30846.5,17086.04,EUR,EUR,1.0,1.0,4,0,0,Checked-Out,2023-08-01 00:00:00,bookings_202308.csv
1609,959,BK900959,Restaurant,COMP-0001609,Restaurant - Standard,,SUP5002,2023-08-24 02:00:00,2023-08-24 04:00:00,2023-08-01 00:00:00,,,0,2,21316.11,11745.58,EUR,EUR,1.0,1.0,4,0,0,Checked-Out,2023-08-01 00:00:00,bookings_202308.csv
1610,959,BK900959,Restaurant,COMP-0001610,Restaurant - Premium,,SUP5006,2023-08-24 02:00:00,2023-08-24 05:00:00,2023-08-01 00:00:00,,,0,3,11212.84,7380.33,USD,EUR,0.97727,1.0,4,0,0,Checked-In,2023-08-01 00:00:00,bookings_202308.csv
1611,960,BK900960,Accommodation,COMP-0001611,Accommodation - Premium,ACC2048,SUP5005,2024-01-28 09:00:00,2024-01-31 09:00:00,2023-10-25 00:00:00,,,3,1,4792.48,2954.79,GBP,EUR,1.05407,1.0,4,0,1,Confirmed,2023-10-25 00:00:00,bookings_202310.csv
1612,960,BK900960,Transfer,COMP-0001612,Transfer - Deluxe,,SUP5006,2024-01-28 09:00:00,2024-01-28 10:00:00,2023-10-25 00:00:00,,,0,2,3540.36,2629.65,EUR,EUR,1.0,1.0,4,0,1,Confirmed,2023-10-25 00:00:00,bookings_202310.csv
1613,960,BK900960,Parking,COMP-0001613,Parking - Standard,,SUP5002,2024-01-28 09:00:00,2024-01-28 12:00:00,2023-10-25 00:00:00,,,0,3,1251.36,750.99,GBP,EUR,1.0377,1.0,4,0,1,Checked-Out,2023-10-25 00:00:00,bookings_202310.csv
1614,961,BK900961,Accommodation,COMP-0001614,Accommodation - Standard,ACC2017,SUP5002,2024-09-22 03:00:00,2024-09-24 03:00:00,2024-04-22 00:00:00,2024-05-16 03:00:00,Medical,2,1,1475.29,1146.3,EUR,EUR,1.0,1.0,1,0,0,Cancelled,2024-04-22 00:00:00,bookings_202404.csv
1615,961,BK900961,Laundry,COMP-0001615,Laundry - Deluxe,,SUP5004,2024-09-22 03:00:00,2024-09-22 04:00:00,2024-04-22 00:00:00,2024-05-16 03:00:00,Medical,0,2,928.17,678.51,EUR,EUR,1.0,1.0,1,0,0,Cancelled,2024-04-22 00:00:00,bookings_202404.csv
1616,961,BK900961,Minibar,COMP-0001616,Minibar - Deluxe,,SUP5002,2024-09-22 03:00:00,2024-09-22 04:00:00,2024-04-22 00:00:00,2024-05-16 03:00:00,Medical,0,3,892.64,522.0,USD,EUR,1.03664,1.0,1,0,0,Cancelled,2024-04-22 00:00:00,bookings_202404.csv
1617,962,BK900962,Accommodation,COMP-0001617,Accommodation - Standard,ACC2057,SUP5006,2024-01-25 16:00:00,2024-02-01 16:00:00,2023-11-22 00:00:00,,,7,1,2609.98,1633.3,USD,EUR,1.02904,1.0,2,1,1,Checked-In,2023-11-22 00:00:00,bookings_202311.csv
1618,962,BK900962,Transfer,COMP-0001618,Transfer - Standard,,SUP5006,2024-01-25 16:00:00,2024-01-25 17:00:00,2023-11-22 00:00:00,,,0,2,675.29,472.28,EUR,EUR,1.0,1.0,2,1,1,Checked-In,2023-11-22 00:00:00,bookings_202311.csv
1619,963,BK900963,Accommodation,COMP-0001619,Accommodation - Premium,ACC2047,SUP5001,2024-08-06 04:00:00,2024-08-11 04:00:00,2024-04-17 00:00:00,,,5,1,3378.34,2248.55,USD,EUR,1.05313,1.0,1,2,0,Confirmed,2024-04-17 00:00:00,bookings_202404.csv
1620,964,BK900964,Accommodation,COMP-0001620,Accommodation - Premium,ACC2046,SUP5004,2023-08-24 05:00:00,2023-08-25 05:00:00,2023-06-18 00:00:00,,,1,1,883.29,615.33,USD,EUR,0.95114,1.0,2,0,1,Checked-In,2023-06-18 00:00:00,bookings_202306.csv
1621,965,BK900965,Accommodation,COMP-0001621,Accommodation - Standard,ACC2059,SUP5003,2023-08-19 08:00:00,2023-08-20 08:00:00,2023-06-09 00:00:00,,,1,1,407.22,311.87,USD,EUR,1.00128,1.0,1,0,1,Checked-In,2023-06-09 00:00:00,bookings_202306.csv
1622,965,BK900965,Restaurant,COMP-0001622,Restaurant - Standard,,SUP5003,2023-08-19 08:00:00,2023-08-19 11:00:00,2023-06-09 00:00:00,,,0,2,93.43,71.84,EUR,EUR,1.0,1.0,1,0,1,Confirmed,2023-06-09 00:00:00,bookings_202306.csv
1623,965,BK900965,Restaurant,COMP-0001623,Restaurant - Premium,,SUP5001,2023-08-19 08:00:00,2023-08-19 10:00:00,2023-06-09 00:00:00,,,0,3,328.8,218.0,GBP,EUR,1.08782,1.0,1,0,1,Confirmed,2023-06-09 00:00:00,bookings_202306.csv
1624,966,BK900966,Accommodation,COMP-0001624,Accommodation - Deluxe,ACC2011,SUP5002,2023-12-19 10:00:00,2023-12-22 10:00:00,2023-09-25 00:00:00,,,3,1,1729.28,1146.22,EUR,EUR,1.0,1.0,1,0,0,Checked-In,2023-09-25 00:00:00,bookings_202309.csv
1625,967,BK900967,Accommodation,COMP-0001625,Accommodation - Standard,ACC2006,SUP5001,2024-10-26 04:00:00,2024-10-29 04:00:00,2024-07-04 00:00:00,,,3,1,4235.25,2978.43,EUR,EUR,1.0,1.0,4,1,1,Checked-In,2024-07-04 00:00:00,bookings_202407.csv
1626,968,BK900968,Accommodation,COMP-0001626,Accommodation - Deluxe,ACC2024,SUP5002,2023-11-12 10:00:00,2023-11-16 10:00:00,2023-07-20 00:00:00,,,4,1,3323.16,2393.06,USD,EUR,0.9694,1.0,1,0,0,Checked-Out,2023-07-20 00:00:00,bookings_202307.csv
1627,969,BK900969,Accommodation,COMP-0001627,Accommodation - Deluxe,ACC2057,SUP5003,2025-03-02 07:00:00,2025-03-12 07:00:00,2024-09-29 00:00:00,,,10,1,25371.63,17350.92,EUR,EUR,1.0,1.0,3,0,0,Confirmed,2024-09-29 00:00:00,bookings_202409.csv
1628,970,BK900970,Accommodation,COMP-0001628,Accommodation - Deluxe,ACC2035,SUP5005,2024-01-03 12:00:00,2024-01-06 12:00:00,2023-07-30 00:00:00,,,3,1,6404.41,4066.19,USD,EUR,0.92109,1.0,4,2,0,Confirmed,2023-07-30 00:00:00,bookings_202307.csv
1629,971,BK900971,Accommodation,COMP-0001629,Accommodation - Standard,ACC2009,SUP5004,2025-03-17 22:00:00,2025-03-19 22:00:00,2024-12-21 00:00:00,2025-01-10 22:00:00,Flight cancelled,2,1,2715.02,1931.01,EUR,EUR,1.0,1.0,2,2,1,Cancelled,2024-12-21 00:00:00,bookings_202412.csv
1630,972,BK900972,Accommodation,COMP-0001630,Accommodation - Deluxe,ACC2058,SUP5005,2023-08-17 13:00:00,2023-08-19 13:00:00,2023-07-17 00:00:00,,,2,1,1255.55,935.79,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-07-17 00:00:00,bookings_202307.csv
1631,973,BK900973,Accommodation,COMP-0001631,Accommodation - Deluxe,ACC2004,SUP5002,2023-11-21 13:00:00,2023-11-28 13:00:00,2023-11-11 00:00:00,,,7,1,4091.37,2721.23,GBP,EUR,0.95283,1.0,1,0,0,Checked-In,2023-11-11 00:00:00,bookings_202311.csv
